GEO_ID,NAME,B01002_001E,B01002_001M,B01002_002E,B01002_002M,B01002_003E,B01002_003M
530330210002 ,"Block Group 2, Census Tract 210, King County, Washington",53.4,7.3,51,7.9,59.2,13.9
530330210003 ,"Block Group 3, Census Tract 210, King County, Washington",39,8.2,41.8,10.6,36.5,9.8
530330210004 ,"Block Group 4, Census Tract 210, King County, Washington",41.1,7.5,36.4,6.7,46.4,7.4
530330210005 ,"Block Group 5, Census Tract 210, King County, Washington",37.6,16.3,37.3,20.4,38.5,16.3
530330211001 ,"Block Group 1, Census Tract 211, King County, Washington",39.4,4.5,37.9,4.8,40.7,4.5
530330211002 ,"Block Group 2, Census Tract 211, King County, Washington",36.7,3.1,36.3,2.6,37.5,5.4
530330211003 ,"Block Group 3, Census Tract 211, King County, Washington",41.8,7,42.3,10.1,41.6,9.8
530330211004 ,"Block Group 4, Census Tract 211, King County, Washington",-,**,-,**,-,**
530330213001 ,"Block Group 1, Census Tract 213, King County, Washington",48.2,16.7,39.5,20.3,52.4,6.7
530330213002 ,"Block Group 2, Census Tract 213, King County, Washington",41.7,8.4,48.2,7,34.3,10.1
530330213003 ,"Block Group 3, Census Tract 213, King County, Washington",45.7,6.1,48.8,11,42.4,4.3
530330214001 ,"Block Group 1, Census Tract 214, King County, Washington",40.2,6.5,37.7,5.1,42,7.8
530330214002 ,"Block Group 2, Census Tract 214, King County, Washington",46.4,3.6,47.2,4.1,45.7,5.4
530330214003 ,"Block Group 3, Census Tract 214, King County, Washington",42.4,11.6,37.2,13.5,48.4,5.4
530330215001 ,"Block Group 1, Census Tract 215, King County, Washington",38.5,8.5,38.6,10.1,38.2,10.1
530330215002 ,"Block Group 2, Census Tract 215, King County, Washington",38.1,9.4,34.2,20,38.5,7.6
530330215003 ,"Block Group 3, Census Tract 215, King County, Washington",56.1,2.7,57,3.4,55.8,2.7
530330215004 ,"Block Group 4, Census Tract 215, King County, Washington",46.9,10,47,10.4,45.9,13.2
530330216001 ,"Block Group 1, Census Tract 216, King County, Washington",38,6,37.4,4.5,39.7,8.3
530330216002 ,"Block Group 2, Census Tract 216, King County, Washington",40,8.8,39.3,9,42.7,11.6
530330216003 ,"Block Group 3, Census Tract 216, King County, Washington",42.6,8.3,41.7,3.9,48.9,13.2
530330216004 ,"Block Group 4, Census Tract 216, King County, Washington",47.7,6.6,55,12.1,42.6,8.3
530330217001 ,"Block Group 1, Census Tract 217, King County, Washington",31.4,5.2,31,8.3,32.2,7.7
530330217002 ,"Block Group 2, Census Tract 217, King County, Washington",42.5,5.1,42.9,3.7,40.4,10.6
530330217003 ,"Block Group 3, Census Tract 217, King County, Washington",37.8,2.3,39.7,3.9,37.1,4.4
530330217004 ,"Block Group 4, Census Tract 217, King County, Washington",32.3,4.1,34.1,7.4,28.5,3.5
530330217005 ,"Block Group 5, Census Tract 217, King County, Washington",38,3.5,38.6,2.4,37.8,9.1
530330218021 ,"Block Group 1, Census Tract 218.02, King County, Washington",34.4,3.1,34.6,5.4,34.3,6
530330218022 ,"Block Group 2, Census Tract 218.02, King County, Washington",28,4.6,27.8,4.7,28.4,7.3
530330218023 ,"Block Group 3, Census Tract 218.02, King County, Washington",35.7,6.1,32.8,4.7,38.9,13.2
530330218031 ,"Block Group 1, Census Tract 218.03, King County, Washington",38.3,5.8,42.3,6.3,36.6,6.5
530330218032 ,"Block Group 2, Census Tract 218.03, King County, Washington",41,10.5,39,5.8,46,11.1
530330218033 ,"Block Group 3, Census Tract 218.03, King County, Washington",39.2,5.5,38.1,7.6,39.9,7
530330218034 ,"Block Group 4, Census Tract 218.03, King County, Washington",46.1,5.3,47.1,5.4,42.7,12
530330218041 ,"Block Group 1, Census Tract 218.04, King County, Washington",41,11,44.2,9.4,40.1,16.2
530330218042 ,"Block Group 2, Census Tract 218.04, King County, Washington",27.7,2.9,28.5,5,25.6,5.9
530330218043 ,"Block Group 3, Census Tract 218.04, King County, Washington",46.1,8.9,40.6,12.4,48,6.5
530330219031 ,"Block Group 1, Census Tract 219.03, King County, Washington",35.8,11.1,34.8,6.1,45,15.8
530330219032 ,"Block Group 2, Census Tract 219.03, King County, Washington",37.4,10.9,33.8,17.6,39.6,8.1
530330219033 ,"Block Group 3, Census Tract 219.03, King County, Washington",47.6,9.7,47.5,18.6,47.7,8.2
530330219034 ,"Block Group 4, Census Tract 219.03, King County, Washington",44,22.4,38.2,20.3,53.4,19.7
530330219035 ,"Block Group 5, Census Tract 219.03, King County, Washington",35.6,4.2,38.1,8.4,33.3,6.6
530330219041 ,"Block Group 1, Census Tract 219.04, King County, Washington",36.1,3,35,4.9,36.6,4.9
530330219042 ,"Block Group 2, Census Tract 219.04, King County, Washington",38.8,4.6,38.7,3.3,40.2,7.9
530330219043 ,"Block Group 3, Census Tract 219.04, King County, Washington",44.2,11.3,44.2,12.4,44.3,16.4
530330219044 ,"Block Group 4, Census Tract 219.04, King County, Washington",35.4,4.1,31.3,6.3,39.7,11.1
530330219051 ,"Block Group 1, Census Tract 219.05, King County, Washington",38.3,4.9,34.1,6.2,40.3,5.6
530330219052 ,"Block Group 2, Census Tract 219.05, King County, Washington",54.3,8.3,49.3,17.2,55.8,3.2
530330219053 ,"Block Group 3, Census Tract 219.05, King County, Washington",31.7,3.7,33,7.4,30.6,4.5
530330219054 ,"Block Group 4, Census Tract 219.05, King County, Washington",37.2,11.1,35.2,3.5,48,7.6
530330219061 ,"Block Group 1, Census Tract 219.06, King County, Washington",39.4,3.9,39,4.1,40.5,5.1
530330219062 ,"Block Group 2, Census Tract 219.06, King County, Washington",50.6,9.4,50.1,12.8,54.1,14.8
530330219063 ,"Block Group 3, Census Tract 219.06, King County, Washington",26.9,5.5,26,7,31.3,4.9
530330220011 ,"Block Group 1, Census Tract 220.01, King County, Washington",35.4,6,32,8.9,37.9,10.9
530330220012 ,"Block Group 2, Census Tract 220.01, King County, Washington",50.8,6.2,44.4,7.8,59.5,9.2
530330220013 ,"Block Group 3, Census Tract 220.01, King County, Washington",35.6,7.3,35.4,11.4,35.8,9.9
530330220031 ,"Block Group 1, Census Tract 220.03, King County, Washington",43.3,8,46.3,8.5,41.2,8.1
530330220032 ,"Block Group 2, Census Tract 220.03, King County, Washington",36.4,3.3,35.3,4.8,39.8,8.5
530330220033 ,"Block Group 3, Census Tract 220.03, King County, Washington",43.2,7.4,43.5,10.8,43.2,7.7
530330220034 ,"Block Group 4, Census Tract 220.03, King County, Washington",36.8,4.8,35.6,4.1,37.3,10.1
530330220035 ,"Block Group 5, Census Tract 220.03, King County, Washington",31.7,1.4,29.7,3.1,33.2,3.7
530330220051 ,"Block Group 1, Census Tract 220.05, King County, Washington",31.8,2.9,27.7,5.6,36.8,11.1
530330220052 ,"Block Group 2, Census Tract 220.05, King County, Washington",35.4,4.2,31.9,10.4,35.4,2.6
530330220053 ,"Block Group 3, Census Tract 220.05, King County, Washington",32,5.1,31.6,9.2,32.3,4.7
530330220061 ,"Block Group 1, Census Tract 220.06, King County, Washington",49.8,10.9,46.7,15.1,53.3,10.5
530330220062 ,"Block Group 2, Census Tract 220.06, King County, Washington",36,1.9,36.9,4,34.8,3.5
530330220063 ,"Block Group 3, Census Tract 220.06, King County, Washington",45.2,8.7,43.7,11.9,46.4,9.5
530330221011 ,"Block Group 1, Census Tract 221.01, King County, Washington",36.3,2.2,35.9,3.8,36.8,4.8
530330221012 ,"Block Group 2, Census Tract 221.01, King County, Washington",57.7,13.5,57.2,27.6,59.3,11.4
530330221013 ,"Block Group 3, Census Tract 221.01, King County, Washington",38.3,4.8,35.9,2.8,42,7.2
530330221014 ,"Block Group 4, Census Tract 221.01, King County, Washington",56.5,7.9,58.3,11.1,56.3,9.1
530330221021 ,"Block Group 1, Census Tract 221.02, King County, Washington",39.9,1.9,41.5,3.8,39.2,2.8
530330221022 ,"Block Group 2, Census Tract 221.02, King County, Washington",39.8,5.8,37.4,9.8,42.4,9.3
530330221023 ,"Block Group 3, Census Tract 221.02, King County, Washington",43.5,3.3,42.2,17.3,44.3,5.7
530330221024 ,"Block Group 4, Census Tract 221.02, King County, Washington",34,7,37.3,6,32.9,6.4
530330222011 ,"Block Group 1, Census Tract 222.01, King County, Washington",34.1,7.4,34.7,8.8,32.9,9.5
530330222012 ,"Block Group 2, Census Tract 222.01, King County, Washington",41.7,3.6,42.2,4.7,41.3,4.2
530330222013 ,"Block Group 3, Census Tract 222.01, King County, Washington",37.6,5,36.2,4.9,39.4,5.7
530330222014 ,"Block Group 4, Census Tract 222.01, King County, Washington",37,3.3,35.9,6.9,37.4,5.3
530330222021 ,"Block Group 1, Census Tract 222.02, King County, Washington",35.1,5.5,37.4,7.2,34.5,3.6
530330222022 ,"Block Group 2, Census Tract 222.02, King County, Washington",31.5,9.7,33.9,11.1,30,9.1
530330222023 ,"Block Group 3, Census Tract 222.02, King County, Washington",45.3,4.3,42.7,4.8,48.6,6.5
530330222024 ,"Block Group 4, Census Tract 222.02, King County, Washington",35.9,3.8,34.5,1.1,41.7,12.8
530330222025 ,"Block Group 5, Census Tract 222.02, King County, Washington",34.6,2.9,33.3,3.4,35.8,3
530330222031 ,"Block Group 1, Census Tract 222.03, King County, Washington",37.6,3.2,37.2,3.3,38.1,4.5
530330222032 ,"Block Group 2, Census Tract 222.03, King County, Washington",43.7,2.8,44.2,3.3,43.1,3.4
530330222033 ,"Block Group 3, Census Tract 222.03, King County, Washington",45.1,4.3,44.3,3.7,47.6,5.4
530330223001 ,"Block Group 1, Census Tract 223, King County, Washington",56.3,6.1,54.9,10.8,56.7,4.3
530330223002 ,"Block Group 2, Census Tract 223, King County, Washington",44.9,1.3,46.6,5,39.7,9.1
530330224001 ,"Block Group 1, Census Tract 224, King County, Washington",38,6.8,35.6,3.2,41.9,2.1
530330224002 ,"Block Group 2, Census Tract 224, King County, Washington",38.6,3.8,38.8,6.6,38.1,6.2
530330224003 ,"Block Group 3, Census Tract 224, King County, Washington",39.6,4.4,40.1,9,39.6,3.1
530330224004 ,"Block Group 4, Census Tract 224, King County, Washington",34.2,4.4,33,4.8,35.6,5.2
530330224005 ,"Block Group 5, Census Tract 224, King County, Washington",47.6,12.8,49.4,16.1,46.4,13.5
530330224006 ,"Block Group 6, Census Tract 224, King County, Washington",47.6,6.9,45.3,12.8,52.3,10.9
530330225001 ,"Block Group 1, Census Tract 225, King County, Washington",40.3,10.4,42.2,4.5,29,12.1
530330225002 ,"Block Group 2, Census Tract 225, King County, Washington",37.2,3.3,36.8,5.1,37.4,4.8
530330225003 ,"Block Group 3, Census Tract 225, King County, Washington",35.7,5.1,35.4,6.5,36,7.2
530330225004 ,"Block Group 4, Census Tract 225, King County, Washington",59.6,5.7,61.2,4,58.1,12.2
530330225005 ,"Block Group 5, Census Tract 225, King County, Washington",38.8,5.2,37.9,4.1,41.4,9.2
530330226031 ,"Block Group 1, Census Tract 226.03, King County, Washington",57.5,10.8,57.5,25.7,59,11.9
530330226032 ,"Block Group 2, Census Tract 226.03, King County, Washington",38.3,6.1,39.3,11.7,37.8,7.5
530330226033 ,"Block Group 3, Census Tract 226.03, King County, Washington",32,7.6,31.1,6.5,39,12.7
530330226034 ,"Block Group 4, Census Tract 226.03, King County, Washington",34.4,1.4,34.6,2.9,34.2,1.4
530330226035 ,"Block Group 5, Census Tract 226.03, King County, Washington",37,7.4,34,3.6,47.1,20.1
530330226041 ,"Block Group 1, Census Tract 226.04, King County, Washington",37.9,4.5,37.5,7.1,38.1,3.8
530330226042 ,"Block Group 2, Census Tract 226.04, King County, Washington",38.7,4.1,38.5,3.3,40.3,9
530330226043 ,"Block Group 3, Census Tract 226.04, King County, Washington",36.1,7.1,33,6.5,42.1,8.4
530330226051 ,"Block Group 1, Census Tract 226.05, King County, Washington",32.4,3.1,34.2,3.8,31.2,4.1
530330226052 ,"Block Group 2, Census Tract 226.05, King County, Washington",37.2,6.1,37.1,6.1,39.2,9.4
530330226053 ,"Block Group 3, Census Tract 226.05, King County, Washington",29.7,2.4,31.4,2.4,27,3.6
530330226061 ,"Block Group 1, Census Tract 226.06, King County, Washington",37.7,3.9,37.7,3.9,37.7,10.1
530330226062 ,"Block Group 2, Census Tract 226.06, King County, Washington",37.3,3.6,37.4,5.5,37.2,3.4
530330226063 ,"Block Group 3, Census Tract 226.06, King County, Washington",34.2,2.4,34.2,1.5,34,12.5
530330226064 ,"Block Group 4, Census Tract 226.06, King County, Washington",42.4,6.8,46.1,7.9,40.2,7.9
530330227011 ,"Block Group 1, Census Tract 227.01, King County, Washington",39.9,3.8,44.5,5.3,36.5,5
530330227012 ,"Block Group 2, Census Tract 227.01, King County, Washington",38.5,7.5,39.2,13.2,38.2,5.4
530330227021 ,"Block Group 1, Census Tract 227.02, King County, Washington",40.4,9,40.6,8.9,40.3,12.8
530330227022 ,"Block Group 2, Census Tract 227.02, King County, Washington",21.6,1.5,24,6.9,20.9,1.5
530330227023 ,"Block Group 3, Census Tract 227.02, King County, Washington",41.6,9,49,6.7,38.8,7.5
530330227031 ,"Block Group 1, Census Tract 227.03, King County, Washington",35.6,4.6,35.3,3.8,37.3,7
530330227032 ,"Block Group 2, Census Tract 227.03, King County, Washington",38.5,2.5,40.2,2.9,36.1,4.3
530330228011 ,"Block Group 1, Census Tract 228.01, King County, Washington",30.7,1.1,30.8,1,29.9,4.3
530330228012 ,"Block Group 2, Census Tract 228.01, King County, Washington",32.5,2.4,32.2,2.6,33.3,3.6
530330228013 ,"Block Group 3, Census Tract 228.01, King County, Washington",49.2,4,49.3,8.1,48.3,6.4
530330228014 ,"Block Group 4, Census Tract 228.01, King County, Washington",33.6,2.8,33.8,5.7,31,7.1
530330228021 ,"Block Group 1, Census Tract 228.02, King County, Washington",32.3,5.1,30.4,4.7,33.8,4.5
530330228022 ,"Block Group 2, Census Tract 228.02, King County, Washington",36.9,3.8,34.5,3.8,39,4.9
530330228023 ,"Block Group 3, Census Tract 228.02, King County, Washington",41.2,6.1,40.9,7.8,41.4,7.3
530330228031 ,"Block Group 1, Census Tract 228.03, King County, Washington",32.5,2.2,32.9,4.8,32.1,3.4
530330228032 ,"Block Group 2, Census Tract 228.03, King County, Washington",37.2,2.6,36.7,1.9,38,5
530330228033 ,"Block Group 3, Census Tract 228.03, King County, Washington",31,1,31.2,1.8,30.7,1
530330229011 ,"Block Group 1, Census Tract 229.01, King County, Washington",48.7,4.5,45,9.7,50.5,6.9
530330229012 ,"Block Group 2, Census Tract 229.01, King County, Washington",38,11.4,35,7.9,43.6,7.7
530330229021 ,"Block Group 1, Census Tract 229.02, King County, Washington",39.8,6.2,39.2,4,41.7,11
530330229022 ,"Block Group 2, Census Tract 229.02, King County, Washington",47.9,4.3,46.4,6.3,49.7,6.1
530330229023 ,"Block Group 3, Census Tract 229.02, King County, Washington",43.4,3.4,44.6,3.6,41.9,2.3
530330229024 ,"Block Group 4, Census Tract 229.02, King County, Washington",34.8,2.6,34,2,37,8.1
530330229025 ,"Block Group 5, Census Tract 229.02, King County, Washington",38.9,9.3,38.9,11,39,9.5
530330230001 ,"Block Group 1, Census Tract 230, King County, Washington",46.2,2.5,47.5,3,45.4,2
530330230002 ,"Block Group 2, Census Tract 230, King County, Washington",44.1,3.6,38,8.3,46.5,5.4
530330230003 ,"Block Group 3, Census Tract 230, King County, Washington",30.8,4.4,31.2,3.5,30.5,10.1
530330230004 ,"Block Group 4, Census Tract 230, King County, Washington",43.2,4.1,35.9,9.2,45.1,4.4
530330231001 ,"Block Group 1, Census Tract 231, King County, Washington",39.4,4.5,41.5,9.3,39.1,4.3
530330231002 ,"Block Group 2, Census Tract 231, King County, Washington",38.4,9.6,39.3,10.9,36,12.1
530330231003 ,"Block Group 3, Census Tract 231, King County, Washington",47.9,4.7,43.1,3.3,52.6,4.2
530330232011 ,"Block Group 1, Census Tract 232.01, King County, Washington",32.1,2.6,30.9,5.9,32.2,2.4
530330232012 ,"Block Group 2, Census Tract 232.01, King County, Washington",33.4,3.1,30.6,2.3,37.4,7.8
530330232013 ,"Block Group 3, Census Tract 232.01, King County, Washington",31.3,1.1,30,3.5,31.7,1.7
530330232021 ,"Block Group 1, Census Tract 232.02, King County, Washington",37,4.3,34.8,3.2,38.8,12
530330232022 ,"Block Group 2, Census Tract 232.02, King County, Washington",36.3,3.2,33.7,5.4,37.4,3.3
530330232023 ,"Block Group 3, Census Tract 232.02, King County, Washington",33.8,6.9,30.6,5.2,35.8,20.6
530330233001 ,"Block Group 1, Census Tract 233, King County, Washington",40.7,4.2,42.9,9.5,39,4.3
530330233002 ,"Block Group 2, Census Tract 233, King County, Washington",30.8,5,29.4,8,34.4,1.4
530330233003 ,"Block Group 3, Census Tract 233, King County, Washington",41.9,12.6,34.8,10.1,50.4,7
530330233004 ,"Block Group 4, Census Tract 233, King County, Washington",46.2,7.1,46.2,22.7,46,9.2
530330234011 ,"Block Group 1, Census Tract 234.01, King County, Washington",39.5,3.5,39.4,5.8,39.7,5.2
530330234012 ,"Block Group 2, Census Tract 234.01, King County, Washington",44.2,6.6,45,5.1,40.5,7.6
530330234013 ,"Block Group 3, Census Tract 234.01, King County, Washington",31.1,1.8,31.6,1.1,28,8.2
530330234031 ,"Block Group 1, Census Tract 234.03, King County, Washington",40.9,3.7,39.9,2.8,44.9,11.9
530330234032 ,"Block Group 2, Census Tract 234.03, King County, Washington",38.7,5.2,38.9,3.5,36.6,12.4
530330234033 ,"Block Group 3, Census Tract 234.03, King County, Washington",46.1,10.8,40,10.3,49,8.5
530330234041 ,"Block Group 1, Census Tract 234.04, King County, Washington",38.6,3.3,34.8,4.7,40.6,4.2
530330234042 ,"Block Group 2, Census Tract 234.04, King County, Washington",39.6,3.5,42.2,4.3,37.7,3.7
530330235001 ,"Block Group 1, Census Tract 235, King County, Washington",41.3,2.3,37.7,4.4,42.6,4.2
530330235002 ,"Block Group 2, Census Tract 235, King County, Washington",37.9,7.4,36,11.5,39.3,7.9
530330235003 ,"Block Group 3, Census Tract 235, King County, Washington",38,4.2,37.5,5.1,39.2,5.4
530330236011 ,"Block Group 1, Census Tract 236.01, King County, Washington",36,4.2,37.3,6.1,31.8,12.7
530330236012 ,"Block Group 2, Census Tract 236.01, King County, Washington",37.2,2.4,37.6,1.9,35.9,4
530330236013 ,"Block Group 3, Census Tract 236.01, King County, Washington",44.9,4.9,43.5,5.6,48.5,6
530330236031 ,"Block Group 1, Census Tract 236.03, King County, Washington",38.5,11.7,31.3,8.3,46.4,11.1
530330236032 ,"Block Group 2, Census Tract 236.03, King County, Washington",31.6,1.2,33.4,1.4,28.7,0.9
530330236033 ,"Block Group 3, Census Tract 236.03, King County, Washington",41.9,6,35.4,12.2,49.7,12.3
530330236034 ,"Block Group 4, Census Tract 236.03, King County, Washington",25,7.7,27.1,6,24.9,12.4
530330236041 ,"Block Group 1, Census Tract 236.04, King County, Washington",32.7,1,32.3,1.6,32.8,7.3
530330236042 ,"Block Group 2, Census Tract 236.04, King County, Washington",43.9,10,42.7,22.1,48,11
530330236043 ,"Block Group 3, Census Tract 236.04, King County, Washington",51.4,6.5,45.6,11,53.2,6.5
530330236044 ,"Block Group 4, Census Tract 236.04, King County, Washington",31.3,8.7,40.9,23.4,27.4,8.9
530330237001 ,"Block Group 1, Census Tract 237, King County, Washington",47.5,5.8,45.4,6,49.7,6.1
530330237002 ,"Block Group 2, Census Tract 237, King County, Washington",43.1,2.4,40.6,5.6,44.5,2.6
530330237003 ,"Block Group 3, Census Tract 237, King County, Washington",32.9,3.1,29.1,4.3,36.5,3.3
530330238011 ,"Block Group 1, Census Tract 238.01, King County, Washington",39.8,4.9,37.5,7.1,41.8,5.3
530330238012 ,"Block Group 2, Census Tract 238.01, King County, Washington",32.1,1.8,32.9,3.5,31.1,4.5
530330238031 ,"Block Group 1, Census Tract 238.03, King County, Washington",33.1,1.9,31.9,1.2,33.8,3.1
530330238032 ,"Block Group 2, Census Tract 238.03, King County, Washington",32.9,3.1,32.1,1.6,36.3,7.1
530330238041 ,"Block Group 1, Census Tract 238.04, King County, Washington",34.3,6,31.6,2.6,41.2,9.6
530330238042 ,"Block Group 2, Census Tract 238.04, King County, Washington",40.6,10,34.4,5.1,44.5,3.1
530330238043 ,"Block Group 3, Census Tract 238.04, King County, Washington",33,1.8,34.1,1.5,30.8,1.9
530330239001 ,"Block Group 1, Census Tract 239, King County, Washington",39.2,4.5,38.4,6.7,39.8,8.4
530330239002 ,"Block Group 2, Census Tract 239, King County, Washington",48.4,4.6,48.3,5.7,49.2,8.6
530330239003 ,"Block Group 3, Census Tract 239, King County, Washington",44.7,4.1,39.9,11,46.3,3.3
530330239004 ,"Block Group 4, Census Tract 239, King County, Washington",46.9,9.7,44.5,8.2,52.6,11.5
530330240001 ,"Block Group 1, Census Tract 240, King County, Washington",39.8,6.7,33.7,8.1,45.9,9.7
530330240002 ,"Block Group 2, Census Tract 240, King County, Washington",41.4,4,39.2,7.5,42.1,3.9
530330240003 ,"Block Group 3, Census Tract 240, King County, Washington",37.4,2.2,36.4,1.4,40.1,6.6
530330240004 ,"Block Group 4, Census Tract 240, King County, Washington",42,5.2,41.2,4,46.7,8.9
530330241001 ,"Block Group 1, Census Tract 241, King County, Washington",50.5,1,50.1,1.9,50.9,1.5
530330241002 ,"Block Group 2, Census Tract 241, King County, Washington",51.7,3.3,50.6,5,53.2,4.1
530330241003 ,"Block Group 3, Census Tract 241, King County, Washington",44,1.9,42.5,4.3,44.4,2
530330241004 ,"Block Group 4, Census Tract 241, King County, Washington",47.2,2.3,48,3.3,46.8,2.5
530330242001 ,"Block Group 1, Census Tract 242, King County, Washington",44.9,2.1,46.1,4.2,44.6,3.4
530330242002 ,"Block Group 2, Census Tract 242, King County, Washington",48.8,4,47.8,4.9,50.1,4
530330243001 ,"Block Group 1, Census Tract 243, King County, Washington",39.7,18.9,31.1,18,44.5,14.4
530330243002 ,"Block Group 2, Census Tract 243, King County, Washington",47.6,9.2,48.3,8.7,45.5,15.5
530330243003 ,"Block Group 3, Census Tract 243, King County, Washington",48.7,18.5,56.8,11.7,35.3,26.1
530330243004 ,"Block Group 4, Census Tract 243, King County, Washington",48,9.1,45.2,10.4,48.9,8.8
530330243005 ,"Block Group 5, Census Tract 243, King County, Washington",46.2,4,45.8,4.9,46.6,5
530330244001 ,"Block Group 1, Census Tract 244, King County, Washington",58.4,7.1,58,7.8,58.7,12.7
530330244002 ,"Block Group 2, Census Tract 244, King County, Washington",33.6,3.3,31.3,3,36.1,3.3
530330245001 ,"Block Group 1, Census Tract 245, King County, Washington",43.3,4,43.7,2.9,42.7,6.6
530330245002 ,"Block Group 2, Census Tract 245, King County, Washington",49.6,7.1,46.7,5.3,54.8,7.8
530330245003 ,"Block Group 3, Census Tract 245, King County, Washington",45.4,6.6,45.9,7.9,45.3,7.1
530330246011 ,"Block Group 1, Census Tract 246.01, King County, Washington",49.9,4.7,52.2,5.5,48.2,5.4
530330246012 ,"Block Group 2, Census Tract 246.01, King County, Washington",45.7,4.7,44.7,6.8,46.9,5.2
530330246013 ,"Block Group 3, Census Tract 246.01, King County, Washington",48.6,5.3,47.4,4.7,50.9,5.2
530330246021 ,"Block Group 1, Census Tract 246.02, King County, Washington",46.8,6,47.5,6.5,46.5,7.2
530330246022 ,"Block Group 2, Census Tract 246.02, King County, Washington",44.3,2.8,42.4,5.1,45.4,2.8
530330246023 ,"Block Group 3, Census Tract 246.02, King County, Washington",52.1,10.9,49.6,21.4,53.5,10
530330247011 ,"Block Group 1, Census Tract 247.01, King County, Washington",47.4,5.5,45.6,9.6,50.5,4.5
530330247012 ,"Block Group 2, Census Tract 247.01, King County, Washington",32.9,8.2,38.2,7.6,31.8,6.6
530330247013 ,"Block Group 3, Census Tract 247.01, King County, Washington",39.9,2.9,36.3,10.6,40.9,5.3
530330247021 ,"Block Group 1, Census Tract 247.02, King County, Washington",39.2,9.2,39.9,8.5,34.7,16.5
530330247022 ,"Block Group 2, Census Tract 247.02, King County, Washington",45.6,8.8,42.4,10.1,47.9,11.8
530330247023 ,"Block Group 3, Census Tract 247.02, King County, Washington",40.1,7.1,40.1,6.9,41.3,11.1
530330247024 ,"Block Group 4, Census Tract 247.02, King County, Washington",49.1,2.8,50,8.5,47.4,4.9
530330247025 ,"Block Group 5, Census Tract 247.02, King County, Washington",52.4,15.5,41,17.1,56.1,5.1
530330248001 ,"Block Group 1, Census Tract 248, King County, Washington",39.2,10.2,33,12.7,42.6,8.9
530330248002 ,"Block Group 2, Census Tract 248, King County, Washington",44.5,6.1,40.4,15,51.7,3
530330248003 ,"Block Group 3, Census Tract 248, King County, Washington",32.3,2.1,29.7,11.5,33.4,2.5
530330249011 ,"Block Group 1, Census Tract 249.01, King County, Washington",45.2,4.1,43.8,6.2,45.5,3.9
530330249012 ,"Block Group 2, Census Tract 249.01, King County, Washington",49.4,3.7,49.9,5,49.1,5.5
530330249013 ,"Block Group 3, Census Tract 249.01, King County, Washington",48.5,5.3,47.5,7.3,48.8,4.6
530330249014 ,"Block Group 4, Census Tract 249.01, King County, Washington",41.4,6.9,35,5.8,44.6,5.8
530330249021 ,"Block Group 1, Census Tract 249.02, King County, Washington",42,8.7,37.7,8.5,42.4,5
530330249022 ,"Block Group 2, Census Tract 249.02, King County, Washington",44.6,2.9,44.3,7.6,44.7,2.7
530330249023 ,"Block Group 3, Census Tract 249.02, King County, Washington",37.7,4.5,36.4,2.4,42.2,6.6
530330249031 ,"Block Group 1, Census Tract 249.03, King County, Washington",39,6.8,38.7,8.9,39.6,6.5
530330249032 ,"Block Group 2, Census Tract 249.03, King County, Washington",45.5,4.4,43.6,7.1,45.7,3.9
530330249033 ,"Block Group 3, Census Tract 249.03, King County, Washington",43.4,5.5,43.3,5.3,44.1,8.2
530330249034 ,"Block Group 4, Census Tract 249.03, King County, Washington",50.3,2.4,50.7,2.4,48.2,6.3
530330250011 ,"Block Group 1, Census Tract 250.01, King County, Washington",42.1,5.9,42.8,8.9,38.9,8.5
530330250012 ,"Block Group 2, Census Tract 250.01, King County, Washington",36.3,3.3,35.6,4.7,36.8,3.6
530330250013 ,"Block Group 3, Census Tract 250.01, King County, Washington",43.7,6,48,3.9,41.5,11.9
530330250014 ,"Block Group 4, Census Tract 250.01, King County, Washington",38.3,2.5,34.9,16.9,43.6,8.2
530330250031 ,"Block Group 1, Census Tract 250.03, King County, Washington",59.2,6.1,57.5,21.8,59.4,3.8
530330250032 ,"Block Group 2, Census Tract 250.03, King County, Washington",39,7.2,37,6.8,40,8.9
530330250033 ,"Block Group 3, Census Tract 250.03, King County, Washington",44.9,12.3,32.6,11.2,52.5,8.6
530330250034 ,"Block Group 4, Census Tract 250.03, King County, Washington",42.4,7.6,41.4,5.1,43.5,12.2
530330250035 ,"Block Group 5, Census Tract 250.03, King County, Washington",31.6,6.3,38.3,12.2,31.2,2.7
530330250051 ,"Block Group 1, Census Tract 250.05, King County, Washington",41.4,1.6,41.5,2.5,41.2,2.2
530330250052 ,"Block Group 2, Census Tract 250.05, King County, Washington",35.6,2.9,35.5,2.4,37.1,4.9
530330250061 ,"Block Group 1, Census Tract 250.06, King County, Washington",35,10.6,29.8,11.7,36,9.7
530330250062 ,"Block Group 2, Census Tract 250.06, King County, Washington",38.9,4.9,36.8,4.7,41.3,6.4
530330250063 ,"Block Group 3, Census Tract 250.06, King County, Washington",39.7,5,40.3,4.7,39.1,7.9
530330251011 ,"Block Group 1, Census Tract 251.01, King County, Washington",31.3,12.9,37.2,14.5,25.6,5.7
530330251012 ,"Block Group 2, Census Tract 251.01, King County, Washington",32.9,14.1,27.9,11.1,50.3,15.3
530330251013 ,"Block Group 3, Census Tract 251.01, King County, Washington",36.8,5,30.8,12.6,38.9,4.7
530330251014 ,"Block Group 4, Census Tract 251.01, King County, Washington",39.4,3,35.7,7.5,43.1,4
